"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R03-18"	"R03"	"requirement-documents/03-use-cases/03-agv-fleet-management/uc-019-register-agv-from-rcs.md"	"9a94e7194e79c8f709215d6e1d10b63395fa7f0a59afceb1625df7d07d2237a4"	"7288"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-C"	"unapproved-use-case-candidate-for-human-review"	"`C`；可送审车辆接入与模型绑定；2 TBD，归档恢复等边界未定。"	"[UC-019](../../../../requirement-documents/03-use-cases/03-agv-fleet-management/uc-019-register-agv-from-rcs.md) `9a94e7194e79`；`0b→1d→48`; 接入 AGV 目标，后因用户提出多仓位模型而改写；BR-002/008"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-flow-level-decomposition-evidence-review-and-explicit-approval"	"`C`；可送审车辆接入与模型绑定；2 TBD，归档恢复等边界未定。; detailed record: R03-use-cases.md line 54"	"R03-use-cases.md:54"
"R03-19"	"R03"	"requirement-documents/03-use-cases/03-agv-fleet-management/uc-020-maintain-agv-dispatch-profile.md"	"99fb50c10570111e32b003abc1eda95df77e01acf59f7fab5061793f27af630b"	"5919"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-C"	"unapproved-use-case-candidate-for-human-review"	"`C`；只应送审当前 `48` 的可编辑字段；3 TBD，旧手工维护仓位语义不再适用。"	"[UC-020](../../../../requirement-documents/03-use-cases/03-agv-fleet-management/uc-020-maintain-agv-dispatch-profile.md) `99fb50c10570`；`0b→1d→48`; AGV 调度配置，仓位结构已被 UC-038/BR-008 模型快照替代；BR-002/008"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-flow-level-decomposition-evidence-review-and-explicit-approval"	"`C`；只应送审当前 `48` 的可编辑字段；3 TBD，旧手工维护仓位语义不再适用。; detailed record: R03-use-cases.md line 55"	"R03-use-cases.md:55"
"R03-20"	"R03"	"requirement-documents/03-use-cases/03-agv-fleet-management/uc-021-archive-agv.md"	"64cbde28895413729072fa1d1493a1a06b4b17151445c93fed339f24d2bdf19a"	"3339"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-C"	"unapproved-use-case-candidate-for-human-review"	"`C`；可送审；2 TBD，恢复/外部 RCS 状态边界缺证据。"	"[UC-021](../../../../requirement-documents/03-use-cases/03-agv-fleet-management/uc-021-archive-agv.md) `64cbde288954`；`0b→1d`; 本地 AGV 归档；BR-002"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-flow-level-decomposition-evidence-review-and-explicit-approval"	"`C`；可送审；2 TBD，恢复/外部 RCS 状态边界缺证据。; detailed record: R03-use-cases.md line 56"	"R03-use-cases.md:56"
"R03-21"	"R03"	"requirement-documents/03-use-cases/03-agv-fleet-management/uc-022-view-agv-fleet-and-availability.md"	"5236a42f1ff7d430d4e3028e9b542e64092f5ffcf7ce5958bfe3dcd2e7a025e7"	"3537"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-C"	"unapproved-use-case-candidate-for-human-review"	"`C`；看板目标可送审；1 TBD，展示字段/刷新与权限范围需定稿。"	"[UC-022](../../../../requirement-documents/03-use-cases/03-agv-fleet-management/uc-022-view-agv-fleet-and-availability.md) `5236a42f1ff7`；`0b→1d`; 车队可见性和 BR-002 分配原因"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-flow-level-decomposition-evidence-review-and-explicit-approval"	"`C`；看板目标可送审；1 TBD，展示字段/刷新与权限范围需定稿。; detailed record: R03-use-cases.md line 57"	"R03-use-cases.md:57"
"R03-22"	"R03"	"requirement-documents/03-use-cases/03-agv-fleet-management/uc-038-maintain-agv-slot-model.md"	"b90314fae668a53c8e5a92c20ed474d472fc41ce65980d7212481bf3780f56be"	"11498"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-C"	"unapproved-use-case-candidate-for-human-review"	"`C`；场景可送审，但 Draft/Published/Retired、不可变快照、二次认证是内部设计细化，需运维/硬件/安全权威方分项确认。"	"[UC-038](../../../../requirement-documents/03-use-cases/03-agv-fleet-management/uc-038-maintain-agv-slot-model.md) `b90314fae668`；`48`; 自述来自用户在 UC-019 讨论中提出的多仓位模型；BR-002/008"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-flow-level-decomposition-evidence-review-and-explicit-approval"	"`C`；场景可送审，但 Draft/Published/Retired、不可变快照、二次认证是内部设计细化，需运维/硬件/安全权威方分项确认。; detailed record: R03-use-cases.md line 58"	"R03-use-cases.md:58"
"R03-23"	"R03"	"requirement-documents/03-use-cases/04-transport-task-dispatch/uc-007-sync-transport-task-from-mes.md"	"3698770e3790bd1691ed8ea1ce8985857132a46533ebfe200d3306e5ea073c8c"	"7736"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；是当前内部 MES ingest 候选，不是人的用例；1 TBD，MES 契约/只读边界必须由 MES 责任方审。"	"[UC-007](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-007-sync-transport-task-from-mes.md) `3698770e3790`；`96→0b→1d→ec→49`; 系统内部 MES 轮询/投影；自述吸收 [MES 任务模型](../../../../mes/AGV%E7%B3%BB%E7%BB%9F%E4%B8%9A%E5%8A%A1%E4%B8%8EMES%E4%BB%BB%E5%8A%A1%E6%A8%A1%E5%9E%8B.md)；BR-001/003/012/014"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；是当前内部 MES ingest 候选，不是人的用例；1 TBD，MES 契约/只读边界必须由 MES 责任方审。; detailed record: R03-use-cases.md line 64"	"R03-use-cases.md:64"
"R03-24"	"R03"	"requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md"	"4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a"	"13067"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；当前是调度—RIOT 内部契约候选；1 TBD，“每车 RIOT 队列 0/1”等声称无合格原始批准。"	"[UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；当前是调度—RIOT 内部契约候选；1 TBD，“每车 RIOT 队列 0/1”等声称无合格原始批准。; detailed record: R03-use-cases.md line 65"	"R03-use-cases.md:65"
"R03-25"	"R03"	"requirement-documents/03-use-cases/04-transport-task-dispatch/uc-009-monitor-move-order-until-arrival.md"	"4e50a9c982c0f3483cdb3d077e3fe22d275177429ccdf0e15f4d4a306e83e1bd"	"6027"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；是 UC-003 前置技术流程；1 TBD，轮询、超时、到站语义需 RIOT 契约证据。"	"[UC-009](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-009-monitor-move-order-until-arrival.md) `4e50a9c982c0`；`96→0b→1d→49`; 从 UC-003 拆出轮询直到可信到站；BR-001"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；是 UC-003 前置技术流程；1 TBD，轮询、超时、到站语义需 RIOT 契约证据。; detailed record: R03-use-cases.md line 66"	"R03-use-cases.md:66"
"R03-26"	"R03"	"requirement-documents/03-use-cases/04-transport-task-dispatch/uc-023-allocate-transport-tasks-to-agv.md"	"d82c95312790f84d207a1bfc844f7d8046bd1392be3733056b9f098b0d53a5fc"	"7274"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；主要是算法/状态机推演，4 TBD；不应以 UC 文档形式掩盖 BR-001/002/015 未决的决策。"	"[UC-023](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-023-allocate-transport-tasks-to-agv.md) `d82c95312790`；`0b→1d→ec`; 系统内部任务分配；BR-001/002/014/015"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；主要是算法/状态机推演，4 TBD；不应以 UC 文档形式掩盖 BR-001/002/015 未决的决策。; detailed record: R03-use-cases.md line 67"	"R03-use-cases.md:67"
"R03-27"	"R03"	"requirement-documents/03-use-cases/04-transport-task-dispatch/uc-042-handle-agv-fault-and-reassign-or-terminate-tasks.md"	"944b856398ab8c4a6cc363a6cd8472bad326a97d39de00591608ad461892fa3a"	"10995"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；12 处 TBD，文档自述为“初稿骨架”；故障状态、应急开锁、人工搬运和二次认证均不可直接进基线。"	"[UC-042](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-042-handle-agv-fault-and-reassign-or-terminate-tasks.md) `944b856398ab`；`48→49`; 为填补车辆离站后故障处置缺口新增；引用 MES 模型的“首仓开始装货”；BR-001/002"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；12 处 TBD，文档自述为“初稿骨架”；故障状态、应急开锁、人工搬运和二次认证均不可直接进基线。; detailed record: R03-use-cases.md line 68"	"R03-use-cases.md:68"
"R03-28"	"R03"	"requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md"	"28d317e8b576d2478b4cb6bf30c04fd2d3716f20513348c20db7f896f9f13b24"	"14152"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-C"	"unapproved-use-case-candidate-for-human-review"	"`C`；手动目标可送审；9 TBD，RIOT 充电接口、阈值和异常处置未闭合。"	"[UC-012](../../../../requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md) `28d317e8b576`；`96→0b→1d→48`; 自述为用户提出的空闲车手动充电；BR-007；明确不含低电自动回充"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-flow-level-decomposition-evidence-review-and-explicit-approval"	"`C`；手动目标可送审；9 TBD，RIOT 充电接口、阈值和异常处置未闭合。; detailed record: R03-use-cases.md line 74"	"R03-use-cases.md:74"
"R03-29"	"R03"	"requirement-documents/03-use-cases/05-agv-charging/uc-037-maintain-agv-charging-strategy-configuration.md"	"92bfe6345343e18ece3e9a695acc06694485425b9ebd7711225fc22179dd50e1"	"10001"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-C"	"unapproved-use-case-candidate-for-human-review"	"`C`；配置目标可送审；5 TBD，“电量优先且不抢占已充电车”等内容需原始记录。"	"[UC-037](../../../../requirement-documents/03-use-cases/05-agv-charging/uc-037-maintain-agv-charging-strategy-configuration.md) `92bfe6345343`；`0b→1d`; 自述为用户提出的充电策略配置；BR-007；不含自动充电执行"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-flow-level-decomposition-evidence-review-and-explicit-approval"	"`C`；配置目标可送审；5 TBD，“电量优先且不抢占已充电车”等内容需原始记录。; detailed record: R03-use-cases.md line 75"	"R03-use-cases.md:75"
"R03-30"	"R03"	"requirement-documents/03-use-cases/06-area-station-mapping/uc-024-maintain-area-station-mapping.md"	"e5ba9b09854040254dc5bf4ba50f6f7b52661ac345f6cfdad25a1b3e67b942f5"	"8637"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；地图数据模型内部候选，1 TBD；需用实际 RIOT 地图契约和厂区 AREA 权威表审查。"	"[UC-024](../../../../requirement-documents/03-use-cases/06-area-station-mapping/uc-024-maintain-area-station-mapping.md) `e5ba9b098540`；`0b→1d→48→ec`; AREA—站点命名解析/显式覆盖；BR-001/003/015"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；地图数据模型内部候选，1 TBD；需用实际 RIOT 地图契约和厂区 AREA 权威表审查。; detailed record: R03-use-cases.md line 76"	"R03-use-cases.md:76"
"R03-31"	"R03"	"requirement-documents/03-use-cases/06-area-station-mapping/uc-045-sync-map-topology-from-riot.md"	"5d4630b8d3350752d34820ecd96acba850234aa2c51293d682aa55756fc81a6a"	"6718"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；7 TBD，属地图/路径成本技术设计草案，不是可直接送审的人员用例。"	"[UC-045](../../../../requirement-documents/03-use-cases/06-area-station-mapping/uc-045-sync-map-topology-from-riot.md) `5d4630b8d335`；`ec`; 填补“需最短路成本但无拓扑同步”的内部缺口；BR-002/003/015"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；7 TBD，属地图/路径成本技术设计草案，不是可直接送审的人员用例。; detailed record: R03-use-cases.md line 77"	"R03-use-cases.md:77"
"R03-32"	"R03"	"requirement-documents/03-use-cases/07-workflow-engine/uc-025-maintain-workflow-template.md"	"859d4880dcbd0dfa294cd58763e8c4986bfe641126073cc007012a22d607213b"	"8253"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；内部编排平台候选；虽无 TBD 字样，仍无原始客户目标或批准链。"	"[UC-025](../../../../requirement-documents/03-use-cases/07-workflow-engine/uc-025-maintain-workflow-template.md) `859d4880dcbd`；`0b→1d`; 工作流模板管理；BR-004/005/006"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；内部编排平台候选；虽无 TBD 字样，仍无原始客户目标或批准链。; detailed record: R03-use-cases.md line 78"	"R03-use-cases.md:78"
"R03-33"	"R03"	"requirement-documents/03-use-cases/07-workflow-engine/uc-026-select-template-and-create-workflow-instance.md"	"408299ca1a0c1599c4027202a4b6ed4db33f7917af8d0bf740f7d81c0cd94128"	"9460"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；系统内部过程，无原始用户来源；应随模板选择/版本绑定原子决策送审。"	"[UC-026](../../../../requirement-documents/03-use-cases/07-workflow-engine/uc-026-select-template-and-create-workflow-instance.md) `408299ca1a0c`；`0b→1d→48`; 由 BR-003/004/005/006 派生的实例创建"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；系统内部过程，无原始用户来源；应随模板选择/版本绑定原子决策送审。; detailed record: R03-use-cases.md line 79"	"R03-use-cases.md:79"
"R03-34"	"R03"	"requirement-documents/03-use-cases/07-workflow-engine/uc-027-execute-workflow-steps.md"	"065d9853aae9b99e17fb7092c63f2e78570b8b5fb6d26327d9ce8bf28d5ef2e9"	"10109"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"R03-I"	"unapproved-internal-design-exploration"	"`I`；编排用例，文档自述不取代原子 UC；不应单独当作客户需求。"	"[UC-027](../../../../requirement-documents/03-use-cases/07-workflow-engine/uc-027-execute-workflow-steps.md) `065d9853aae9`；`0b→1d`; 由 BR-001/002/003/005/006 和步骤目录派生"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-design-interface-and-safety-claims-before-evidence-review-and-explicit-approval"	"`I`；编排用例，文档自述不取代原子 UC；不应单独当作客户需求。; detailed record: R03-use-cases.md line 80"	"R03-use-cases.md:80"
