"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R09-08"	"R09"	"docs/adr/mes/0008-full-source-snapshot-incremental-local-projection.md"	"06379baf4f4ed06e8e372df95fc4e6a32cd74512bcae6768609437221627b1c5"	"1523"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-R"	"internal-adr-containing-unapproved-business-or-external-constraint-candidates"	"决定人未知；当前实现采用全源快照+本地差异/分页。`R`：全快照是可靠消失语义的业务数据约束；不改客户 SQL/DDL 是外部授权边界；本地索引/分页是设计选择。必须拆条。"	"7/31 新建。与 BR-012 全快照/GONE/只读方向一致；“客户批准 SQL”没有绑定批准记录或 SQL 哈希。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/31 新建。与 BR-012 全快照/GONE/只读方向一致；“客户批准 SQL”没有绑定批准记录或 SQL 哈希。; 决定人未知；当前实现采用全源快照+本地差异/分页。`R`：全快照是可靠消失语义的业务数据约束；不改客户 SQL/DDL 是外部授权边界；本地索引/分页是设计选择。必须拆条。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:94"
"R09-09"	"R09"	"docs/adr/mes/0009-demand-change-feed-and-authoritative-bootstrap.md"	"99b6d3d4ebf6ab5df5c47bde9f5a4dac7e1554957b7738b8b2836cfd7abde92c"	"1491"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-L"	"local-technical-design-decision-outside-requirement-baseline"	"决定人未知；当前代码实施 48h/410/24h。`L`：目前是内部同步/API 技术契约；若下游已把 API 当外部契约，保留期、Bootstrap replace、高水位和错误码需另行版本化批准。"	"7/31 新建；实现于同日晚些时候并后续修复。无外部消费者批准记录；ADR 自述当前无旧外部消费者。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-or-index-use"	"7/31 新建；实现于同日晚些时候并后续修复。无外部消费者批准记录；ADR 自述当前无旧外部消费者。; 决定人未知；当前代码实施 48h/410/24h。`L`：目前是内部同步/API 技术契约；若下游已把 API 当外部契约，保留期、Bootstrap replace、高水位和错误码需另行版本化批准。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:95"
"R09-10"	"R09"	"docs/adr/README.md"	"49a805fc9be26bf4acc9bfc562774398e041b8714376a56c7aea0e2a73ae174b"	"10003"	"tracked-clean"	"tracked-clean"	"template-or-index"	"R09-I"	"adr-navigation-index"	"无独立决定主体。`I`：当前导航入口，不形成需求或批准，不向所链接 ADR 传递权威性。"	"7/27 新建中央索引，7/31 加 MES-0008/0009；还索引大量不在 R09 的 cross ADR。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-or-index-use"	"7/27 新建中央索引，7/31 加 MES-0008/0009；还索引大量不在 R09 的 cross ADR。; 无独立决定主体。`I`：当前导航入口，不形成需求或批准，不向所链接 ADR 传递权威性。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:96"
"R09-11"	"R09"	"docs/adr/sdk/0001-default-auth-callapikey.md"	"d0efa10157d914e362b7e3a72a4f0504646ad980d5819f3cde848366f1d2a6c8"	"492"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-M"	"internal-adr-mixing-local-design-with-unapproved-external-or-product-constraints"	"决定人未知；C#/Python 已实现。`M`：SDK 默认选择可留在设计层，但生产写控制面是否可用 CallApiKey、权限/轮换/过期/密钥托管必须由 RIoT 外部契约与安全负责人确认并绑定版本。"	"7/23 在 SDK 目录形成，7/27 100% 迁移。来源 BC-AUTH-002 只验证 imap/device 只读；ADR 扩展为调度/MES 长连接默认。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/23 在 SDK 目录形成，7/27 100% 迁移。来源 BC-AUTH-002 只验证 imap/device 只读；ADR 扩展为调度/MES 长连接默认。; 决定人未知；C#/Python 已实现。`M`：SDK 默认选择可留在设计层，但生产写控制面是否可用 CallApiKey、权限/轮换/过期/密钥托管必须由 RIoT 外部契约与安全负责人确认并绑定版本。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:97"
"R09-12"	"R09"	"docs/adr/sdk/0002-v1-seam-session-named-methods-raw-escape.md"	"c676158d2d879db5cfeb783123a8b5cd78f782081b4d103f41c05b88be9784a8"	"564"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-L"	"local-technical-design-decision-outside-requirement-baseline"	"决定人未知；当前两语言实现具名入口与 Raw。`L`：本地 SDK seam；Raw 稳定性警告是开发契约，不是客户需求。"	"7/23 旧编号 0003形成，7/27 100% 迁移并改为当前编号。无业务来源，权衡稳定 Facade 与实验逃逸。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-or-index-use"	"7/23 旧编号 0003形成，7/27 100% 迁移并改为当前编号。无业务来源，权衡稳定 Facade 与实验逃逸。; 决定人未知；当前两语言实现具名入口与 Raw。`L`：本地 SDK seam；Raw 稳定性警告是开发契约，不是客户需求。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:98"
"R09-13"	"R09"	"docs/adr/sdk/0003-v1-facade-method-scope.md"	"f671068c455fdc0b7e124d8c431f3e4d85bce7a8565ddd404948066fc487e6a6"	"1003"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-M"	"internal-adr-mixing-local-design-with-unapproved-external-or-product-constraints"	"决定人未知；当前方法表与实现基本一致。`M`：Facade 形状是设计；取消、急停、HangContinue、调度启停等为何属于第一版必需能力是产品/安全范围，应回基线核实。实现清单不是批准。"	"7/23 旧编号 0004形成并与大批 SDK 代码/测试同提交；7/27 82% rename 仅修正 ADR 编号/链接。来源分散于行为 BC、cross ADR 和 MES闭环设想。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/23 旧编号 0004形成并与大批 SDK 代码/测试同提交；7/27 82% rename 仅修正 ADR 编号/链接。来源分散于行为 BC、cross ADR 和 MES闭环设想。; 决定人未知；当前方法表与实现基本一致。`M`：Facade 形状是设计；取消、急停、HangContinue、调度启停等为何属于第一版必需能力是产品/安全范围，应回基线核实。实现清单不是批准。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:99"
"R09-14"	"R09"	"docs/adr/sdk/0004-v1-csharp-python-parity.md"	"1619fb27412eff51837e57e8911aa45f85cc710b84143797e0bce8555f534914"	"405"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-L"	"local-technical-design-decision-outside-requirement-baseline"	"决定人未知；两语言当前均存在。`L`：本地交付/维护策略；若 C# 与 Python 双端是外部承诺，应另找合同/发布批准，不由本 ADR证明。"	"7/23 旧编号 0005形成，7/27 100% 迁移。无客户/交付合同来源，只称两端同步和共用 fixtures/BC。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-or-index-use"	"7/23 旧编号 0005形成，7/27 100% 迁移。无客户/交付合同来源，只称两端同步和共用 fixtures/BC。; 决定人未知；两语言当前均存在。`L`：本地交付/维护策略；若 C# 与 Python 双端是外部承诺，应另找合同/发布批准，不由本 ADR证明。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:100"
"R09-15"	"R09"	"docs/adr/sdk/0005-facade-throws-on-business-failure.md"	"a9b5792e94b61ac0cbdcd7078b8fc1a587fb592479ce7118722051c1be7e6206"	"564"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-L"	"local-technical-design-decision-outside-requirement-baseline"	"决定人未知；当前两语言实现并有测试。`L`：本地 API 错误模型；具体 RIoT 成功码/领域结果仍须按观察环境和版本限制使用。"	"7/23 旧编号 0006形成，7/27 迁移。外部事实来自业务 `code` 观察和 RouteCost `-1`；异常统一方式是 SDK 设计。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-or-index-use"	"7/23 旧编号 0006形成，7/27 迁移。外部事实来自业务 `code` 观察和 RouteCost `-1`；异常统一方式是 SDK 设计。; 决定人未知；当前两语言实现并有测试。`L`：本地 API 错误模型；具体 RIoT 成功码/领域结果仍须按观察环境和版本限制使用。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:101"
"R09-16"	"R09"	"docs/adr/sdk/0006-imap-via-kiota.md"	"2d9af13839cc3c2ac82821c6ba1e9893b617cdb08a7eb5f73f555d64863a3c22"	"447"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-L"	"local-technical-design-decision-outside-requirement-baseline"	"决定人未知；当前 generate 管线包含 imap。`L`：Kiota 与不手写旁路是本地代码生成选择；外部 imap 契约必须用真实 spec 哈希/RIoT 版本绑定，不能用预处理补出的 `1.0.0`。"	"7/23 旧编号 0007形成，7/27 迁移。imap spec 和生成代码同期开通；无上游 spec 版本或厂商批准记录。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-or-index-use"	"7/23 旧编号 0007形成，7/27 迁移。imap spec 和生成代码同期开通；无上游 spec 版本或厂商批准记录。; 决定人未知；当前 generate 管线包含 imap。`L`：Kiota 与不手写旁路是本地代码生成选择；外部 imap 契约必须用真实 spec 哈希/RIoT 版本绑定，不能用预处理补出的 `1.0.0`。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:102"
"R09-17"	"R09"	"docs/adr/sdk/0007-ready-helpers-no-blocking-wait.md"	"ca82a0226601eec928492ab69342a0915f473c01a4069830afea13c617527fdd"	"657"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-M"	"internal-adr-mixing-local-design-with-unapproved-external-or-product-constraints"	"决定人未知；辅助已实现。`M`：不内置 Wait 属本地设计；可再派条件和 MES 必须承担轮询/超时属于业务/外部接口候选，须按失败/取消路径补证和批准。"	"7/23 旧编号 0008形成，7/27 迁移。BC-STATE-003 支持 SUCCESS+IDLE 的局部外部事实；“SDK 不阻塞、MES 编排超时”是分层选择。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/23 旧编号 0008形成，7/27 迁移。BC-STATE-003 支持 SUCCESS+IDLE 的局部外部事实；“SDK 不阻塞、MES 编排超时”是分层选择。; 决定人未知；辅助已实现。`M`：不内置 Wait 属本地设计；可再派条件和 MES 必须承担轮询/超时属于业务/外部接口候选，须按失败/取消路径补证和批准。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:103"
"R09-18"	"R09"	"docs/adr/sdk/0008-v1-explicit-non-goals.md"	"b8c68b23afd8e33149f7bc0c720265eb3552dd209888baef112da08f81aa2034"	"437"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-M"	"internal-adr-mixing-local-design-with-unapproved-external-or-product-constraints"	"决定人未知；当前方法表沿用。`M`：作为 SDK V1 内部 scope 可留在设计层；若任何排除项影响已批准业务/安全/运维能力，必须回需求基线，不可凭 ADR 单方缩减承诺。"	"7/23 旧编号 0009形成，7/27 迁移。无产品范围来源；列出 interrupt、建单路径、Wait、发现接口、DSL、密钥轮换等排除项。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/23 旧编号 0009形成，7/27 迁移。无产品范围来源；列出 interrupt、建单路径、Wait、发现接口、DSL、密钥轮换等排除项。; 决定人未知；当前方法表沿用。`M`：作为 SDK V1 内部 scope 可留在设计层；若任何排除项影响已批准业务/安全/运维能力，必须回需求基线，不可凭 ADR 单方缩减承诺。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:104"
"R10-01"	"R10"	"slots-simulator/docs/_templates/template-decision-record.md"	"cb28ac491a4579c3403af9ae4af18a3effe069176bf51ec7b70add0208d54e9c"	"935"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"TEMPLATE"	"simulator-planning-material-of-unknown-source"	"仅指向根模板；不含决定内容; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"仅指向根模板；不含决定内容; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:75"
"R10-02"	"R10"	"slots-simulator/docs/_templates/template-functional-requirement.md"	"0a0521c5a5593508244694de72f58657bcc19a0e6f11fc463a82145d9c7f57d4"	"828"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"TEMPLATE"	"simulator-planning-material-of-unknown-source"	"仅指向根模板；不含需求内容; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"仅指向根模板；不含需求内容; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:76"
"R10-03"	"R10"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"9436"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ + MAIN-LEAD"	"ai-modified-simulator-planning-material-without-confirmation"	"当前工具范围总览；混入硬件/主系统事实，须逐条回源; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"当前工具范围总览；混入硬件/主系统事实，须逐条回源; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:77"
"R10-04"	"R10"	"slots-simulator/docs/01-requirements/fr-001-configurable-slot-count-and-io-mapping.md"	"6c30831ae7bcfbb7d606c4ebabdfe5b6fd61c1f04b83e697f56825b03e9aba32"	"4331"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ"	"simulator-planning-material-of-unknown-source"	"`review`；工具配置/映射需求，无实现证据; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；工具配置/映射需求，无实现证据; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:78"
"R10-05"	"R10"	"slots-simulator/docs/01-requirements/fr-002-slot-state-machine-normal-flow.md"	"da7627a47f12cd3def5164d7d18b0203ea7278398b53387349e9e61b74609e2c"	"5449"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ + MAIN-LEAD"	"ai-modified-simulator-planning-material-without-confirmation"	"`review`；工具状态机，包含门/锁/光幕现场假设; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；工具状态机，包含门/锁/光幕现场假设; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:79"
"R10-06"	"R10"	"slots-simulator/docs/01-requirements/fr-003-exception-scenario-simulation.md"	"4227ba265ac446098d2055c503750dd32a574d401f6a846dd092322d7b37927f"	"5442"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ + MAIN-LEAD"	"ai-modified-simulator-planning-material-without-confirmation"	"`review`；工具故障注入，复述主系统超时职责; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；工具故障注入，复述主系统超时职责; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:80"
"R10-07"	"R10"	"slots-simulator/docs/01-requirements/fr-004-mis-stored-product-retrieval.md"	"b7c1e6a1c2847682cbc2ba68e2e15e1ee8d62bfe6e55a469d843c042cc87852a"	"2620"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ"	"ai-modified-simulator-planning-material-without-confirmation"	"`review`；模拟器取出/关门刺激，不实现主业务; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；模拟器取出/关门刺激，不实现主业务; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:81"
"R10-08"	"R10"	"slots-simulator/docs/01-requirements/fr-005-modbus-tcp-slave-protocol.md"	"1a6dbbefa60ae737587ebed091392538951ef051712a400790014a110385075f"	"5133"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ + VENDOR"	"simulator-planning-material-of-unknown-source"	"`review`；工具协议保真要求，硬件部分须回厂商手册/真机; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；工具协议保真要求，硬件部分须回厂商手册/真机; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:82"
"R10-09"	"R10"	"slots-simulator/docs/01-requirements/fr-006-automation-control-api.md"	"a89a8c69c81d7c352a135ffe15bad8e53b5fd6a00ebc41017511c04ce5d0ece2"	"5262"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ"	"ai-modified-simulator-planning-material-without-confirmation"	"`review`；仅测试控制面 API，不是主系统 API; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；仅测试控制面 API，不是主系统 API; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:83"
"R10-10"	"R10"	"slots-simulator/docs/01-requirements/fr-007-wpf-visualization-panel.md"	"030d837ad80252e73cf1cbaba92ceed9ad3296d591d5597baa8b2b249e9d3463"	"5564"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ"	"ai-modified-simulator-planning-material-without-confirmation"	"`review`；内部开发工具 UI，不是车载 HMI 需求; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；内部开发工具 UI，不是车载 HMI 需求; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:84"
"R10-11"	"R10"	"slots-simulator/docs/01-requirements/fr-008-single-instance-single-agv.md"	"824424294f17ef514aa9efa9e68e7fc2c89d190922347a2964db37554dc6f2eb"	"2823"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ"	"simulator-planning-material-of-unknown-source"	"`review`；模拟器部署方式，不约束主系统部署; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；模拟器部署方式，不约束主系统部署; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:85"
"R10-12"	"R10"	"slots-simulator/docs/01-requirements/fr-009-headless-host.md"	"54308a5ea4def14275f89a64bc86cc793937e97f599b6b93558583a898a74eee"	"3211"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ"	"simulator-planning-material-of-unknown-source"	"`review`；未来 CI 可用性，不是当前 CI 承诺; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；未来 CI 可用性，不是当前 CI 承诺; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:86"
"R10-13"	"R10"	"slots-simulator/docs/01-requirements/fr-010-automation-test-infrastructure.md"	"b40db5e14edffe1aaf59fc2fafe6fb55edae4ef5126da931bf5be2940986b057"	"5332"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ"	"simulator-planning-material-of-unknown-source"	"`review`；测试 reset/探针/日志，不是主系统行为; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；测试 reset/探针/日志，不是主系统行为; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:87"
"R10-14"	"R10"	"slots-simulator/docs/01-requirements/fr-011-configurable-slot-layout.md"	"56c00339ed4127f5b2dd90ce286ebba845a616b2bdfac0f7aa0af8e6ad46cd0b"	"7296"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ"	"simulator-planning-material-of-unknown-source"	"`review`；模拟器 WPF 布局，不是实际 HMI 布局; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；模拟器 WPF 布局，不是实际 HMI 布局; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:88"
"R10-15"	"R10"	"slots-simulator/docs/01-requirements/fr-012-do-pulse-level-control-mode.md"	"7151362a10b8d6c9e6e2786369136ce3596f4fbf779478e762e3316eea1f2b24"	"5913"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ + MAIN-LEAD"	"ai-modified-simulator-planning-material-without-confirmation"	"`review`；工具行为依赖锁机构/IO 模式现场事实; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；工具行为依赖锁机构/IO 模式现场事实; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:89"
"R10-16"	"R10"	"slots-simulator/docs/01-requirements/fr-013-configurable-register-table-template.md"	"2924ae0dd72144ac024c03f65b8ce4c74b03f8b24cbdf03f1bf17d2ce004a6e7"	"6443"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ + VENDOR"	"simulator-planning-material-of-unknown-source"	"`review`；模板要求，厂商事实只限具体型号; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；模板要求，厂商事实只限具体型号; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:90"
"R10-17"	"R10"	"slots-simulator/docs/01-requirements/fr-014-multi-io-module-simulation.md"	"1712993bf188132e53b8edd15ed07b5769c399a75439e9015d7aecd4a8fa370c"	"5973"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ + MAIN-LEAD"	"simulator-planning-material-of-unknown-source"	"`review`；多模块模拟，实际车辆拓扑尚缺 IO 清单证据; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；多模块模拟，实际车辆拓扑尚缺 IO 清单证据; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:91"
"R10-18"	"R10"	"slots-simulator/docs/01-requirements/fr-015-destination-station-unload-support.md"	"6dbc003a157de11ddbc68f5daef55b13692c8dd16fc8da5c598a8c11da7b1212"	"5887"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-REQ"	"ai-modified-simulator-planning-material-without-confirmation"	"`review`；仅提供 UC-010 所需硬件刺激，不批准 UC 业务; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"simulator-scope-candidate-only-after-separating-main-system-vendor-and-tool-claims-source-review-and-explicit-approval"	"`review`；仅提供 UC-010 所需硬件刺激，不批准 UC 业务; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:92"
